,Unnamed: 0,Unnamed: 0.1,Movie,Distributor,WW_gross,Domestic_gross,Domestic_percentage,Intr_gross,Intr_percentage,Movie_link,movie,Argentina,Aruba,Australia,Austria,Bahrain,Belgium,Bolivia,Brazil,Bulgaria,Cambodia,Central America,Chile,China,Colombia,Croatia,Curacao,Cyprus,Czech Republic,Denmark,Dist,Dominican Republic,East & West Africa,East Africa,Ecuador,Egypt,Estonia,Ethiopia,Finland,France,Genre,Germany,Ghana,Greece,Hong Kong,Hungary,Iceland,India,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kenya,Kuwait,Latvia,Lebanon,Lithuania,Malaysia,Mexico,Mongolia,MpaaRating,Netherlands,New Zealand,Nigeria,Norway,Oman,Pakistan,Peru,Philippines,Poland,Portugal,ProdBudget,Puerto Rico,Qatar,Romania,Runtime,Russia,Russia - CIS,Serbia & Montenegro,Singapore,Slovakia,Slovenia,South Africa,South Korea,Spain,Sweden,Switzerland,Switzerland (French-speaking),Switzerland (German-speaking),Switzerland (Italian-speaking),Taiwan,Thailand,Trinidad & Tobago,Tunisia,Turkey,Ukraine,United Arab Emirates,United Kingdom,Uruguay,UsDist,UsRelease,Venezuela,Vietnam,West Indies,dummy,updatedGenre
274,274,304,The Priests,CJ,185000.0,185000.0,100.0,,0.0,/movies/?id=thepriests.htm,thepriests,,,,,,,,,,,,,,,,,,,,Golden Village,,,,,,,,,,Crime,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,108.0,,,,24404.0,,,,36367637.0,,,,,,,,,,,,,,,,CJ Entertainment,2015-11-26,,,,,Crime
275,275,305,The Farewell Party,Gold.,173000.0,173000.0,100.0,,0.0,/movies/?id=farewellparty.htm,farewellparty,,,,38791.0,,44170.0,,24869.0,,,,,,,,,,,,Polyfilm,,,,,,,,,,Foreign,381410.0,,,,,,,,,,,,,,,,,,,,21583.0,,Unrated,52603.0,,,19171.0,,,,,,,,,,,93.0,,,,,,,,,174352.0,19409.0,,,,,,,,,,,,,,Samuel Goldwyn,2015-05-22,,,,,Foreign
276,276,306,A Brilliant Young Mind,Gold.,172000.0,172000.0,100.0,,0.0,/movies/?id=abrilliantyoungmind.htm,abrilliantyoungmind,,,,,,20557.0,,,,,,,,,,,,,,Imagine,,,,,,,,,,Comedy / Drama,,,,74224.0,,,,,,,,,,,,,,,,,,,PG-13,24231.0,,,,,,,,,,,,,,111.0,,,,,,,,,,,,,,,,19951.0,,,,,,,,Samuel Goldwyn,2015-09-11,,,,,Comedy
277,277,308,Snow Girl and the Dark Crystal,WGUSA,165000.0,165000.0,100.0,,0.0,/movies/?id=snowgirl.htm,snowgirl,,,36161.0,,,,,,,,,,63620000.0,,,,,,,Roadshow,,,,,,,,,,Foreign,,,,36038.0,,,,,,,,,,,,,,,,133380.0,,,Unrated,,13924.0,,,,,,,,,,,,,118.0,,,,253613.0,,,,,,,,,,,,67403.0,,,,,,,,Well Go USA,2015-02-27,,,,,Foreign
278,278,309,C'Est Si Bon,CJ,164000.0,164000.0,100.0,,0.0,/movies/?id=cestsibon.htm,cestsibon,,,,,,,,,,,,,,,,,,,,Deltamac,,,,,,,,,,Foreign,,,,4363.0,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,122.0,,,,,,,,11532657.0,,,,,,,,,,,,,,,,CJ Entertainment,2015-02-13,,44038.0,,,Foreign
279,279,310,The Last Women Standing,CL,163000.0,163000.0,100.0,,0.0,/movies/?id=thelastwomenstanding.htm,thelastwomenstanding,,,,,,,,,,,,,6066913.0,,,,,,,-,,,,,,,,,,Romantic Comedy,,,,72102.0,,,,,,,,,,,,,,,,,,,Unrated,,11406.0,,,,,,,,,,,,,101.0,,,,,,,,,,,,,,,,,,,,,,,,China Lion,2015-11-11,,,,,Comedy
280,280,311,5 to 7,IFC,163000.0,163000.0,100.0,,0.0,/movies/?id=5to7.htm,5to7,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Romance,,,12413.0,,,,,,,,,,,1035.0,,,8356.0,18746.0,4030.0,,259757.0,,R,11303.0,6396.0,,,,,,,,,,,,,95.0,,120909.0,,,,,33210.0,22004.0,,,,,,,,,,,,13735.0,,,,IFC,2015-04-03,,,,,Romance
281,281,313,Human Capital,FM,159000.0,159000.0,100.0,,0.0,/movies/?id=humancapital.htm,humancapital,103228.0,,51355.0,38408.0,,62106.0,,7042.0,,,,,,24990.0,,,,,,IFA,,,,,,,,,248011.0,Foreign,,,39934.0,10429.0,,2443.0,,,,,7772925.0,,,,,,,,,,56633.0,,Unrated,90048.0,,,6370.0,,,,,,,,,,,111.0,,,,,,,,,377072.0,19106.0,,,,,,,,,,,,,43919.0,Film Movement,2015-01-09,,,,,Foreign
282,282,314,Experimenter,Magn.,156000.0,156000.0,100.0,,0.0,/movies/?id=experimenter.htm,experimenter,,,,,,,,,,,,,,,,,,,,Rialto,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,,,PG-13,,51859.0,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,Magnolia,2015-10-16,,,,,Drama
283,283,315,Desert Dancer,Rela.,155000.0,155000.0,100.0,,0.0,/movies/?id=desertdancer.htm,desertdancer,301.0,,,,,,2908.0,27304.0,,,,,,,,,,,,Alfa,,,,7591.0,,,,,,Drama,147865.0,,,33812.0,,,,,,,,,,,,,,,,,,,PG-13,,,,,,,,,,,,,,,98.0,,14002.0,,,,,,,36902.0,,,,,,,,,,,,,2873.0,9336.0,Relativity,2015-04-10,,,,,Drama
284,284,316,Samba,BG,152000.0,152000.0,100.0,,0.0,/movies/?id=samba.htm,samba,,,306771.0,268977.0,,1667788.0,,537929.0,,,,,,57015.0,15078.0,,,42091.0,228762.0,-,,,,,,12607.0,,,24245847.0,Foreign,2434309.0,,107440.0,,22710.0,29374.0,,,,,955266.0,,,,,,17721.0,14413.0,7295.0,,162071.0,,R,2064910.0,107909.0,,,,,,,258956.0,228709.0,,,,,118.0,,250872.0,,,,4687.0,,234814.0,2494011.0,35183.0,,1072774.0,1121080.0,,,,,,,19796.0,,,,Broad Green Pictures,2015-07-24,,,,,Foreign
285,285,317,The Tribe,Drft.,151000.0,151000.0,100.0,,0.0,/movies/?id=tribe2015.htm,tribe2015,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Foreign,,,,32167.0,,,,,,,,,,,,,,,,,11139.0,,Unrated,,,,356.0,,,,,10244.0,,,,,,132.0,,,,,,,,,2293.0,,,,,,,5309.0,,,,,,,,Drafthouse,2015-06-17,,,,,Foreign
286,286,318,Forever Young (2015),CL,150000.0,150000.0,100.0,,0.0,/movies/?id=foreveryoung15.htm,foreveryoung15,,,72461.0,,,,,,,,,,59750000.0,,,,,,,CL,,,,,,,,,,Romance,,,,,,,,,,,,,,,,,,,,,,,Unrated,,9680.0,,,,,,,,,,,,,107.0,,,,,,,,,,,,,,,,,,,,,,,,China Lion,2015-07-10,,,,,Romance
287,287,319,The New Girlfriend,Cohen,147000.0,147000.0,100.0,,0.0,/movies/?id=newgirlfriend.htm,newgirlfriend,,,,24003.0,,105801.0,,37390.0,,,,,,,4853.0,,,,,-,,,,,,,,,3980572.0,Drama,,,54985.0,72900.0,,,,,,,230451.0,,,,,,,,10853.0,,84745.0,,R,,,,12280.0,,,,,48727.0,16337.0,,,,2174.0,108.0,,,,,,,,,195470.0,,,40138.0,,,,,,,,,,147363.0,,Cohen Media Group,2015-09-18,,,,,Drama
288,288,320,Tangerines,Gold.,145000.0,145000.0,100.0,,0.0,/movies/?id=tangerines.htm,tangerines,108961.0,,,,,,,,,,,,,,,,,,,Mirada,,,,,,,,,,Foreign,,,49334.0,,,,,,,,,,,,,,,,,,,,Unrated,,124351.0,,27775.0,,,,,,,,,,,86.0,,,,,,,,,428687.0,45859.0,,,,,,,,,,,,10419.0,,Samuel Goldwyn,2015-04-17,,,,,Foreign
289,289,321,Manglehorn,IFC,143000.0,143000.0,100.0,,0.0,/movies/?id=manglehorn.htm,manglehorn,,,,,,,,,,,,,,,,,,,,Le Pacte,,,,,,,,,80950.0,Drama,,,,13097.0,,,,,,,,,,,,,,10687.0,,,,,PG-13,12394.0,,,,,,,,78642.0,4721.0,,,,,97.0,,,,,,,,10440.0,105604.0,,,,,,,,,,,,,,,IFC,2015-06-19,,,,,Drama
290,290,322,Ingrid Bergman: In Her Own Words,Rialto,138000.0,138000.0,100.0,,0.0,/movies/?id=ingridbergman.htm,ingridbergman,,,,,,,,,,,,,,,,,,,,Atlantic,,,,,,,,64266.0,,Documentary,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,114.0,,,,,,,,6482.0,,,,,,,,,,,,,,,,Rialto,2015-11-13,,,,,Documentary
291,291,323,Twenty (2015),CJ,136000.0,136000.0,100.0,,0.0,/movies/?id=twenty2015.htm,twenty2015,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Foreign,,,,,,,,,,,,,,,,,,,,9159.0,,,Unrated,,,,,,,,,,,,,,,115.0,,,,,,,,21861512.0,,,,,,,,,,,,,,,,CJ Entertainment,2015-04-17,,72679.0,,,Foreign
292,292,326,A Journey Through Time with Anthony,CL,127000.0,127000.0,100.0,,0.0,/movies/?id=ajourneythroughtimewithanthony.htm,ajourneythroughtimewithanthony,,,55659.0,,,,,,,,,,6195984.0,,,,,,,CL,,,,,,,,,,Drama,,,,2782.0,,,,,,,,,,,,,,,,,,,Unrated,,7842.0,,,,,,,,,,,,,122.0,,,,,,,,,,,,,,,,,,,,,,,,China Lion,2015-11-18,,,,,Drama
293,293,327,Boulevard,SM,126000.0,126000.0,100.0,,0.0,/movies/?id=boulevard.htm,boulevard,,,,,,,,,,,,,,,,,,,,Zelig,,,,,,,,,69157.0,Drama,4099.0,,,33889.0,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,961.0,,,,,88.0,,,,6194.0,,,,,,,,,,,,,,,,,,,,Starz Media,2015-07-10,,,,,Drama
294,294,328,Z for Zachariah,RAtt.,121000.0,121000.0,100.0,,0.0,/movies/?id=zforzachariah.htm,zforzachariah,,,,,,,,,,,,,,,4088.0,,,,,-,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,,,PG-13,,,,,,,,6931.0,,26710.0,,,,,98.0,,,,,,,14116.0,,,,,,,,,1709.0,,,,,,,,Roadside Attractions,2015-08-28,,,,,Drama
295,295,329,Do I Sound Gay?,IFC,119000.0,119000.0,100.0,,0.0,/movies/?id=doisoundgay.htm,doisoundgay,,,,,,,,,,,,,,,,,,,,Kaleidoscope,,,,,,,,,,Documentary,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,77.0,,,,,,,,,,,,,,,,,,,,,,3207.0,,IFC,2015-07-10,,,,,Documentary
296,296,330,Love Live! The School Idol Movie,AZ,116000.0,116000.0,100.0,,0.0,/movies/?id=loveliveschoolidolmovie.htm,loveliveschoolidolmovie,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Animation,,,,189698.0,,,,,,,,,20716540.0,,,,,,,12289.0,,,Unrated,,3085.0,,,,,,,,,,,,,99.0,,,,,,,,832662.0,,,,,,,241490.0,,,,,,,,,Azoland,2015-09-11,,,,,Animation
297,297,331,She's Funny That Way,LGP,112000.0,112000.0,100.0,,0.0,/movies/?id=shesfunnythatway.htm,shesfunnythatway,260610.0,,78565.0,122946.0,25368.0,58083.0,8836.0,166337.0,19975.0,,,19997.0,,46511.0,22089.0,,,78039.0,,Distribution,,,,,,5099.0,,,323875.0,Comedy,449530.0,,37436.0,15858.0,82185.0,6442.0,,,,,597478.0,,,11306.0,,,5148.0,41896.0,7644.0,43014.0,384329.0,,R,,33693.0,,,5964.0,,115691.0,,585380.0,86430.0,,,,89510.0,93.0,,822108.0,,,66206.0,7722.0,37830.0,,184215.0,58416.0,,,,,4011.0,,,,84744.0,101833.0,111139.0,,33156.0,Lionsgate Premiere,2015-08-21,575465.0,,,,Comedy
298,298,333,The Look of Silence,Drft.,109000.0,109000.0,100.0,,0.0,/movies/?id=lookofsilence.htm,lookofsilence,,,,4402.0,,,,,,,,,,,,,,,,Polyfilm,,,,,,,,,,Documentary,19839.0,,,,,631.0,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,103.0,,,,,,,,,16543.0,,,,,,,2732.0,,,4621.0,,,,,Drafthouse,2015-07-17,,,,,Documentary
299,299,334,The Beauty Inside,WGUSA,108000.0,108000.0,100.0,,0.0,/movies/?id=thebeautyinside.htm,thebeautyinside,,,,,,,,,,,,,,,,,,,,Lark,,,,,,,,,,Drama,,,,93756.0,,,,,,,,,,,,,,,,,,,Unrated,,6272.0,,,,,,,,,,,,,127.0,,,,29480.0,,,,14040741.0,,,,,,,,,,,,,,,,Well Go USA,2015-09-11,,23537.0,,,Drama
300,300,335,The Chronicles of Evil,CJ,105000.0,105000.0,100.0,,0.0,/movies/?id=thechroniclesofevil.htm,thechroniclesofevil,,,,,,,,,,,,,,,,,,,,CJ Ent.,,,,,,,,,,Crime Thriller,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,102.0,,,,,,,,15315552.0,,,,,,,,,,,,,,,,CJ Entertainment,2015-05-15,,39885.0,,,Crime Thriller
301,301,336,Every Secret Thing,SM,104000.0,104000.0,100.0,,0.0,/movies/?id=everysecretthing.htm,everysecretthing,,,,,,,,,,,,,,,,,,,,Gulf,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,,,,,,21197.0,,,Starz Media,2015-05-15,,,,,Drama
302,302,337,Black Souls (Anime Nere),Alc,101000.0,101000.0,100.0,,0.0,/movies/?id=blacksouls(animenere).htm,blacksouls(animenere),,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Crime Drama,,,,,,,,,,,943793.0,,,,,,,,,,,,Unrated,,,,31662.0,,,,,,,,,,,103.0,,,,,,,,,192170.0,,,,,,6662.0,,,,,,,2985.0,,Alchemy,2015-04-10,,,,,Drama
303,303,338,A Poem Is a Naked Person (2015 re-issue),Jan.,96600.0,96600.0,100.0,,0.0,/movies/?id=apoemisanakedperson.htm,apoemisanakedperson,,,,,,,,,,,,,,,,,,,,Contemporary Films,,,,,,,,,,Documentary,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,183.0,,Janus Films,2015-07-01,,,,,Documentary
304,304,339,Saving Mr. Wu,UEP,92700.0,92700.0,100.0,,0.0,/movies/?id=savingmrwu.htm,savingmrwu,,,,,,,,,,,,,30350000.0,,,,,,,-,,,,,,,,,,Action Thriller,,,,289076.0,,,,,,,,,,,,,,,,276476.0,,,Unrated,,,,,,,,,,,,,,,105.0,,,,213913.0,,,,,,,,,,,,,,,,,,,,United Entertainment Partners,2015-10-02,,,,,Action
305,305,340,The Tales of Hoffmann (2015 re-issue),Rialto,91900.0,91900.0,100.0,,0.0,/movies/?id=talesofhoffman.htm,talesofhoffman,,,,,,,,,,,,,,,,,,,,Rialto,,,,,,,,,,Musical,,,,,,,,,,,,,,,,,,,,,,,Unrated,,14930.0,,,,,,,,,,,,,138.0,,,,,,,,,,,,,,,,,,,,,,,,Rialto,2015-03-13,,,,,Musical
306,306,341,Queen of Earth,IFC,91200.0,91200.0,100.0,,0.0,/movies/?id=queenofearth.htm,queenofearth,,,,,,,,,,,,,,,,,,,,Eureka,,,,,,,,,,Drama / Thriller,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,3965.0,,IFC,2015-08-26,,,,,Drama
307,307,342,Hero (2015),Eros,88700.0,88700.0,100.0,,0.0,/movies/?id=hero2015.htm,hero2015,,,,,,,,,,,,,,,,,,,,Panasia,,,,,,,,,,Action Drama,,,,411110.0,,,7253862.0,,,,,,37473829.0,,,,,,,,,,Unrated,,4814.0,,,,,,,,,,,,,145.0,,,,41358.0,,,,,,,,,,,291886.0,,,,,,,,,Eros,2015-09-11,,,,,Drama
308,308,344,Heaven Knows What,RTWC,80700.0,80700.0,100.0,,0.0,/movies/?id=heavenknowswhat.htm,heavenknowswhat,,,,,,,,2357.0,,,,,,,,,,,,-,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,1326.0,,Radius-TWC,2015-05-29,,,,,Drama
309,309,345,Nasty Baby,Orch.,79800.0,79800.0,100.0,,0.0,/movies/?id=nastybaby.htm,nastybaby,,,,,,,,,,,,,,,,,,,,Network,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,972.0,,The Orchard,2015-10-23,,,,,Drama
310,310,346,The Wonders,Osci.,73400.0,73400.0,100.0,,0.0,/movies/?id=thewonders.htm,thewonders,,,,30189.0,,72481.0,,,,,,,,,,,,,,Filmladen,,,,,,,,,1127672.0,Drama,,,23566.0,,,,,,,,1274922.0,,,,,,,,,,,,Unrated,83875.0,,,,,,,,,,,,,,107.0,,,,,,,,,49785.0,,,,,,,,,,,,,,,Oscilloscope Pictures,2015-10-30,,,,,Drama
311,311,347,Predestination,VE,68400.0,68400.0,100.0,,0.0,/movies/?id=predestination.htm,predestination,,,538169.0,,,,,,,,,,1830000.0,,,,,,,-,,,,,,7715.0,,,,Sci-Fi Action,,,,150001.0,,,,,,,742050.0,,,,,,,,,,,,R,,57764.0,,,,,,,,26319.0,,,,,97.0,,429630.0,,132201.0,,,,477257.0,,,,,,,224831.0,140190.0,,,,,,,,Vertical Entertainment,2015-01-09,,,,,Action
312,312,348,People Places Things,TFA,67000.0,67000.0,100.0,,0.0,/movies/?id=peopleplacesthings.htm,peopleplacesthings,,,,,,,,,,,,,,,,,,,,Madman,,,,,,,,,,Comedy,,,,,,,,,,,,,,,,,,,,,,,R,,110292.0,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,,,The Film Arcade,2015-08-14,,,,,Comedy
313,313,349,Eden,BG,65500.0,65500.0,100.0,,0.0,/movies/?id=eden.htm,eden,403.0,,,12431.0,,4894.0,,,,,,,,,,,,,,-,,,,,,,,,204434.0,Foreign,,,,,,,,,,,,,,,,,,,,,69609.0,,R,,,,8590.0,,,,,,,,,,,131.0,,,,,,,,,30243.0,,,,,,,,,,1451.0,,97434.0,,,Broad Green Pictures,2015-06-19,,,,,Foreign
314,314,350,The Duke of Burgundy,IFC,64500.0,64500.0,100.0,,0.0,/movies/?id=dukeofburgundy.htm,dukeofburgundy,,,,,,2254.0,,,,,,,,,,,,,,ABC,,,,,,,,,11007.0,Thriller,4588.0,,,,,,,,,,,,,,,,,,,,,,Unrated,14909.0,,,,,,,,3552.0,,,,,,104.0,,,,,,,,,4167.0,,,,,,,,,,3601.0,,,66493.0,,IFC,2015-01-23,,,,,Thriller
315,315,351,The Office,CL,63700.0,63700.0,100.0,,0.0,/movies/?id=office2015.htm,office2015,,,,,,,,,,,,,7400000.0,,,,,,,EDKO,,,,,,,,,,Musical,,,,680645.0,,,,,,,,,,,,,,,,45989.0,,,Unrated,,6087.0,,,,,,,,,,,,,119.0,,,,29871.0,,,,,,,,,,,64254.0,,,,,,,,,China Lion,2015-09-18,,,,,Musical
316,316,354,Girlhood (2015),Strand,60800.0,60800.0,100.0,,0.0,/movies/?id=girlhood2015.htm,girlhood2015,,,,,,43023.0,,,,,,,,,,,,,,Cineart,,,,,,,,,1623908.0,Foreign,,,,,,1372.0,,,,,,,,,,,,,,,,,Unrated,,,,8031.0,,,,,,,,,,,112.0,,,,,,,,,24399.0,,,,,,,,,,,,,,,Strand,2015-01-30,,,,,Foreign
317,317,355,Jauja,CGld,60200.0,60200.0,100.0,,0.0,/movies/?id=jauja.htm,jauja,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Foreign,,,,,,,,,,,,,,,,,,,,,26348.0,,Unrated,,,,,,,,,,,,,,,109.0,,,,,,,,,30265.0,,,,,,,,,,273.0,,,,,Cinema Guild,2015-03-20,,,,,Foreign
318,318,356,I Smile Back,BG,58700.0,58700.0,100.0,,0.0,/movies/?id=ismileback.htm,ismileback,,,,,,,,,,,,,,,,,,,,FR,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,4635.0,,,Broad Green Pictures,2015-10-23,,,,,Drama
319,319,358,The Advocate: A Missing Body,CJ,50200.0,50200.0,100.0,,0.0,/movies/?id=advocateamissingbody.htm,advocateamissingbody,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Crime,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,117.0,,,,,,,,7457770.0,,,,,,,,,,,,,,,,CJ Entertainment,2015-10-23,,42245.0,,,Crime
320,320,360,Difret,TA,49700.0,49700.0,100.0,,0.0,/movies/?id=difret.htm,difret,,,,,,2909.0,,,,,,,,7990.0,,,,,,Cineart,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,6547.0,491.0,,,,,99.0,,,,,,,,,28081.0,,,,,,,,,,,,,,,Truth Aid,2015-10-23,,,,,Drama
321,321,361,Appropriate Behavior,Grav.,46900.0,46900.0,100.0,,0.0,/movies/?id=appropriatebehavior.htm,appropriatebehavior,,,,,,,,,,,,,,,,,,,,Peccadillo,,,,,,,,,,Comedy,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,,,76787.0,,Gravitas Ventures,2015-01-16,,,,,Comedy
322,322,362,Beyond the Reach,RAtt.,45900.0,45900.0,100.0,,0.0,/movies/?id=beyondthereach.htm,beyondthereach,27189.0,,,,,,,,,,,,,,5193.0,,,,,Alfa,,,,,,,,,,Drama,,,,,,,,,,,82921.0,,,22425.0,,,,31390.0,,,595450.0,,R,,,,,,,21249.0,,,42195.0,,,,,91.0,,167404.0,,,,,,,,,,,,,,,,,17338.0,15610.0,21566.0,,4607.0,Roadside Attractions,2015-04-17,,,,,Drama
323,323,363,The Salvation,IFC,44900.0,44900.0,100.0,,0.0,/movies/?id=salvation.htm,salvation,,,,19750.0,,104566.0,,,,,,,,,,,,,643901.0,Constantin,,,,,,3611.0,,52172.0,,Western,153022.0,,,,,8902.0,,,,,,,,,,,,,,,,,R,,,,39305.0,,,,,,,,,,,90.0,,53031.0,,,,,,,,164816.0,,,,,,,,,18745.0,,,57240.0,,IFC,2015-02-27,,,,,Western
324,324,365,Charlie's Country,MR,42900.0,42900.0,100.0,,0.0,/movies/?id=charliescountry.htm,charliescountry,,,141891.0,,,18138.0,,,,,,,,,,,,,,E1,,,,,,,,,,Foreign,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,108.0,,,,,,,,,,,,,,,,,,,,,,,,Monument Releasing,2015-06-05,,,,,Foreign
325,325,366,Pearl Button,KL,42200.0,42200.0,100.0,,0.0,/movies/?id=pearlbutton.htm,pearlbutton,,,,,,14603.0,,,,,,29513.0,,,,,,,,Cineart,,,,,,,,,,Documentary,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,7332.0,,,,,82.0,,,,,,,,,6936.0,,,,,,,,,,,,,19203.0,,Kino Lorber,2015-10-23,,,,,Documentary
326,326,367,Queen and Country,BBC,41300.0,41300.0,100.0,,0.0,/movies/?id=queenandcountry.htm,queenandcountry,,,,,,,,23159.0,,,,,,,,,,,,Paris,,,,,,,,,,Drama,,,,,,,,,,,,,,,,,,,,,,,Unrated,,67807.0,,,,,,,,,,,,2152.0,115.0,,,,,,,,,21466.0,,,,,,,,,,,,,,,BBC Worldwide North America,2015-02-18,,,,,Drama
327,327,370,Lila & Eve,Gold.,38300.0,38300.0,100.0,,0.0,/movies/?id=lilaandeve.htm,lilaandeve,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Drama / Thriller,,,,,,,,,,,,,,1841.0,,,,9014.0,,,,,R,,,,,,,,,,,,,,,94.0,,,,,,,70581.0,,,,,,,,,,,,,,60108.0,,,Samuel Goldwyn,2015-07-17,,,,,Drama
328,328,371,Before We Go,RTWC,37200.0,37200.0,100.0,,0.0,/movies/?id=beforewego.htm,beforewego,,,,,,,,,,,,,,,,,,,,Golden Scene,,,,,,,,,,Comedy / Drama,,,,56996.0,,,,,,,,,,,,,,62686.0,,,,,PG-13,,,,,,,,,,,,,,,96.0,,,,9064.0,56199.0,,20118.0,,,,,,,,11833.0,,,,67587.0,,123469.0,,,Radius-TWC,2015-09-04,,,,,Comedy
329,329,372,The Mafia Only Kills in Summer,Distrib.,37100.0,37100.0,100.0,,0.0,/movies/?id=mafiakills.htm,mafiakills,,,350710.0,,,,,,,,,,,,,,,,,-,,,,,,,,,,Foreign,,,,,,,,,,,6369335.0,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,,,,,1047.0,,Distrib Films,2015-03-06,,,,,Foreign
330,330,373,Knock Knock,LGP,36300.0,36300.0,100.0,,0.0,/movies/?id=knockknock.htm,knockknock,41146.0,,,358224.0,,,14441.0,189164.0,,,,63895.0,,113195.0,27642.0,,,,,Alfa,,,,61511.0,,22353.0,,8599.0,649371.0,Horror Thriller,641468.0,,,107545.0,,12781.0,,,,,,,,,,,16779.0,24806.0,20631.0,192901.0,450752.0,,R,94699.0,,,,,,162554.0,41264.0,,74363.0,,,,,99.0,,482921.0,,47505.0,,,39620.0,22061.0,,,,,,,,47519.0,,,,10523.0,216856.0,735021.0,23820.0,Lionsgate Premiere,2015-10-09,514837.0,,,,Horror
331,331,374,Kindergarten Teacher,KL,36200.0,36200.0,100.0,,0.0,/movies/?id=kindergartenteacher.htm,kindergartenteacher,83325.0,,,,,,,,,,,,,,,,,,,Zeta,,,,,,,,,140271.0,Drama,,,,,,,,,,,,,,,,,,,,,9660.0,,NC-17,,,,,,,,,,,,,,,119.0,,,,,,,,,14619.0,,,,,,,,,,,,,,,Kino Lorber,2015-07-31,,,,,Drama
332,332,375,Welcome to Leith,FRun,36000.0,36000.0,100.0,,0.0,/movies/?id=welcometoleith.htm,welcometoleith,,,,,,,,,,,,,,,,,,,,Metrodome,,,,,,,,,,Documentary,,,,,,,,,,,,,,,,,,,,,,,Unrated,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,,,,,,,,,370.0,,First Run,2015-09-09,,,,,Documentary
333,333,376,Wild City,WGUSA,34900.0,34900.0,100.0,,0.0,/movies/?id=wildcity.htm,wildcity,,,,,,,,,,,,,23670000.0,,,,,,,-,,,,,,,,,,Action / Crime,,,,667343.0,,,,,,,,,,,,,,,,283059.0,,,Unrated,,,,,,,,,,,,,,,120.0,,,,162584.0,,,,,,,,,,,,,,,,,,,,Well Go USA,2015-07-31,,,,,Action
334,334,378,Song One,TFA,32299.999999999996,32299.999999999996,100.0,,0.0,/movies/?id=songone.htm,songone,,,,,,,,,,,,,,,,,,,,-,,,,,,,,,,Drama,293.0,,,71368.0,,,,,,,,,,379.0,,,,,,,,,PG-13,,,,,2046.0,,,9119.0,,,,,,,86.0,,,,4079.0,,,,231980.0,,,,,,,20840.0,23537.0,,,,,13026.0,,,The Film Arcade,2015-01-23,,,,,Drama
